Name,Points,100m,Long_Jump,Shot_Put,High_Jump,400m,110m_Hurdles,Discus,Pole_Vault,Javelin,1500m,Event_URL
Uwe Freimuth,8473,11.14,7.5,16.26,1.96,48.79,14.69,47.5,4.9,69.86,272.13,https://www.decathlon2000.com/4399/gotzis-1985/
Torsten Voss,8424,10.59,7.72,14.59,2.11,48.3,14.23,42.72,5.0,59.02,290.41,https://www.decathlon2000.com/4399/gotzis-1985/
Aleksandr Nevski,8409,10.95,7.35,14.99,2.08,49.29,14.76,46.12,4.6,68.16,261.09,https://www.decathlon2000.com/4399/gotzis-1985/
Dave Steen,8253,11.21,7.47,12.53,2.11,47.58,15.1,42.08,5.1,60.16,259.87,https://www.decathlon2000.com/4399/gotzis-1985/
Christian Schenk,8163,11.21,7.61,15.2,2.2,49.09,15.02,40.2,4.0,66.48,266.57,https://www.decathlon2000.com/4399/gotzis-1985/
Ulf Behrendt,7964,10.99,7.15,15.9,1.96,48.2,15.81,47.38,4.2,57.94,263.13,https://www.decathlon2000.com/4399/gotzis-1985/
Frederic Sacco,7828,11.22,7.34,15.98,1.96,50.82,15.22,43.86,4.7,55.82,282.24,https://www.decathlon2000.com/4399/gotzis-1985/
Michael Neugebauer,7808,11.01,7.23,12.16,2.08,48.79,14.28,41.44,4.2,56.6,273.35,https://www.decathlon2000.com/4399/gotzis-1985/
Roland Marloye,7770,11.02,7.46,12.95,2.02,49.75,14.18,42.52,4.2,56.06,283.64,https://www.decathlon2000.com/4399/gotzis-1985/
Eugene Gilkes,7740,10.75,7.1,13.98,1.9,46.91,15.44,39.9,4.3,47.94,252.82,https://www.decathlon2000.com/4399/gotzis-1985/
Janusz Lesniewicz,7730,11.23,7.16,13.8,2.02,49.29,15.05,40.36,4.5,57.46,275.73,https://www.decathlon2000.com/4399/gotzis-1985/
Cecko Mitrakiyev,7685,11.27,7.11,14.15,1.96,50.5,15.25,41.0,4.4,58.28,261.88,https://www.decathlon2000.com/4399/gotzis-1985/
Andrzej Wyzykowski,7600,11.05,6.69,13.81,1.96,49.65,14.76,44.16,4.0,67.16,292.77,https://www.decathlon2000.com/4399/gotzis-1985/
Thomas Rizzi,7578,10.65,7.09,14.7,1.96,47.93,16.09,39.96,4.0,51.96,272.17,https://www.decathlon2000.com/4399/gotzis-1985/
Roman Hraban,7529,11.14,7.06,15.35,1.93,50.03,15.73,45.76,4.5,55.66,305.67,https://www.decathlon2000.com/4399/gotzis-1985/
Holger Schmidt,7466,10.91,7.04,15.25,1.99,49.75,15.0,44.96,4.0,54.1,319.07,https://www.decathlon2000.com/4399/gotzis-1985/
Jürgen Mandl,7388,11.13,7.09,13.1,1.96,49.89,14.56,35.46,4.2,56.3,288.17,https://www.decathlon2000.com/4399/gotzis-1985/
Armin Spörri,7375,11.46,7.09,14.0,1.99,51.74,15.34,43.44,3.8,57.18,273.91,https://www.decathlon2000.com/4399/gotzis-1985/
Ivan Krastev,7367,11.39,7.04,14.46,1.99,51.79,15.55,43.94,4.3,52.46,288.68,https://www.decathlon2000.com/4399/gotzis-1985/
Marc Kemp,7359,11.14,7.18,11.51,1.93,49.8,15.62,39.02,4.5,56.82,283.25,https://www.decathlon2000.com/4399/gotzis-1985/
Wolfgang Spann,7280,11.46,6.7,14.45,1.81,51.23,15.04,38.66,4.0,68.74,283.84,https://www.decathlon2000.com/4399/gotzis-1985/
József Hoffer,7260,11.55,6.68,14.44,1.9,51.75,15.61,42.92,4.9,64.38,293.86,https://www.decathlon2000.com/4399/gotzis-1985/
Martin Machura,7258,11.09,6.91,15.3,1.96,50.44,16.99,44.86,4.4,53.92,312.62,https://www.decathlon2000.com/4399/gotzis-1985/
Guido Kratschmer,8519,10.82,7.76,16.62,1.93,48.75,14.09,48.42,4.6,63.82,272.36,https://www.decathlon2000.com/4398/gotzis-1986/
Uwe Freimuth,8322,11.23,7.57,15.8,1.93,49.5,14.79,47.98,4.9,64.78,269.22,https://www.decathlon2000.com/4398/gotzis-1986/
Thomas Fahner,8170,10.82,7.29,13.96,1.9,47.9,14.96,43.52,5.1,61.88,271.47,https://www.decathlon2000.com/4398/gotzis-1986/
Oleksandr Apaichev,8016,11.45,7.23,15.76,1.9,50.38,14.43,43.46,4.5,68.62,268.54,https://www.decathlon2000.com/4398/gotzis-1986/
Jens Petersson,7863,10.83,7.66,14.82,1.9,48.21,14.91,42.38,4.5,52.58,287.02,https://www.decathlon2000.com/4398/gotzis-1986/
Robert de Wit,7846,11.31,7.04,14.28,1.9,49.48,14.46,42.34,4.9,54.72,266.9,https://www.decathlon2000.com/4398/gotzis-1986/
Aleksandr Nevski,7843,11.16,7.23,15.22,1.96,50.19,15.13,44.42,4.6,58.26,279.75,https://www.decathlon2000.com/4398/gotzis-1986/
Nikolai Afanasyev,7762,11.18,6.93,12.2,1.96,49.15,14.62,38.16,4.7,63.74,266.51,https://www.decathlon2000.com/4398/gotzis-1986/
Hans-Joachim Häberle,7742,11.23,7.29,14.28,1.81,48.96,15.57,44.36,4.4,61.46,265.03,https://www.decathlon2000.com/4398/gotzis-1986/
Andreas Rizzi,7698,10.83,7.29,15.35,1.9,49.32,15.37,46.0,4.3,48.6,279.5,https://www.decathlon2000.com/4398/gotzis-1986/
Jürgen Mandl,7646,11.15,7.2,13.63,1.9,49.9,14.72,40.58,4.4,65.22,291.46,https://www.decathlon2000.com/4398/gotzis-1986/
Béla Vágó,7631,11.18,7.45,14.04,2.05,50.24,16.02,41.96,4.7,55.54,296.61,https://www.decathlon2000.com/4398/gotzis-1986/
Lars Warming,7624,11.17,6.96,12.57,1.93,48.31,14.71,40.68,4.7,45.72,259.68,https://www.decathlon2000.com/4398/gotzis-1986/
Stephan Niklaus,7624,11.1,6.77,14.81,1.96,50.18,15.41,45.52,4.0,72.24,300.76,https://www.decathlon2000.com/4398/gotzis-1986/
Roman Hraban,7600,11.09,6.96,15.0,1.87,49.81,15.17,45.82,4.6,54.62,293.98,https://www.decathlon2000.com/4398/gotzis-1986/
Patrick Vetterli,7374,11.35,6.91,13.51,2.05,50.84,15.11,38.96,4.3,60.48,302.03,https://www.decathlon2000.com/4398/gotzis-1986/
Gernot Kellermayr,7132,11.19,6.97,12.07,1.84,49.57,15.61,37.38,4.4,55.36,291.3,https://www.decathlon2000.com/4398/gotzis-1986/
Siegfried Wentz,8645,10.85,7.49,15.82,2.05,47.55,13.96,48.2,4.8,65.5,274.58,https://www.decathlon2000.com/4397/gotzis-1987/
Torsten Voss,8331,10.59,7.78,14.84,2.05,47.94,14.39,42.42,4.7,54.1,273.28,https://www.decathlon2000.com/4397/gotzis-1987/
Alain Blondel,8228,10.97,7.5,13.47,1.99,47.72,14.24,42.46,5.0,54.94,261.26,https://www.decathlon2000.com/4397/gotzis-1987/
Uwe Freimuth,8218,11.02,7.48,16.16,1.99,50.94,14.83,46.84,4.9,61.02,277.32,https://www.decathlon2000.com/4397/gotzis-1987/
Christian Schenk,8147,11.31,7.69,14.94,2.17,49.58,15.11,46.14,4.2,60.92,271.05,https://www.decathlon2000.com/4397/gotzis-1987/
Michael Smith,8126,10.96,7.4,14.26,2.08,48.13,14.62,43.82,4.3,61.92,274.92,https://www.decathlon2000.com/4397/gotzis-1987/
Karl-Heinz Fichtner,8081,11.05,7.47,15.1,1.99,50.24,15.11,46.76,4.6,54.24,275.42,https://www.decathlon2000.com/4397/gotzis-1987/
Andrei Fomochkin,7932,10.67,7.2,13.88,1.96,48.24,14.76,43.8,4.4,56.32,274.64,https://www.decathlon2000.com/4397/gotzis-1987/
Aleksei Lyakh,7891,11.24,7.23,14.11,2.02,50.16,15.21,46.0,4.8,59.92,284.36,https://www.decathlon2000.com/4397/gotzis-1987/
Robert de Wit,7828,11.26,6.8,14.24,2.02,49.92,14.43,43.24,4.6,54.98,266.12,https://www.decathlon2000.com/4397/gotzis-1987/
Lars Warming,7826,11.13,6.98,13.46,1.96,48.23,14.42,42.34,4.7,48.78,261.46,https://www.decathlon2000.com/4397/gotzis-1987/
Andreas Rizzi,7825,10.72,7.35,15.03,1.96,48.65,15.23,45.3,4.2,48.9,272.84,https://www.decathlon2000.com/4397/gotzis-1987/
Rene Schmidheiny,7821,11.16,7.1,14.68,1.93,50.2,14.74,42.08,4.6,63.24,280.29,https://www.decathlon2000.com/4397/gotzis-1987/
Gordon Orlikow,7741,10.81,7.17,13.39,1.84,48.31,14.48,40.34,4.6,50.3,266.05,https://www.decathlon2000.com/4397/gotzis-1987/
Hans-Joachim Häberle,7704,11.07,7.16,13.73,1.87,48.92,15.6,42.78,4.3,61.36,264.05,https://www.decathlon2000.com/4397/gotzis-1987/
Jan Trefny,7541,11.13,6.69,12.58,1.93,48.22,14.71,38.98,4.4,50.64,257.4,https://www.decathlon2000.com/4397/gotzis-1987/
Uwe Freimuth,8381,11.18,7.68,15.8,1.96,48.77,14.88,47.96,4.9,62.84,269.37,https://www.decathlon2000.com/697/gotzis-1988/
Dave Steen,8362,11.01,7.78,13.35,1.99,47.7,14.71,42.86,5.1,60.06,261.1,https://www.decathlon2000.com/697/gotzis-1988/
Thomas Fahner,8362,11.04,7.55,15.01,1.93,47.94,14.54,46.66,4.6,68.4,267.77,https://www.decathlon2000.com/697/gotzis-1988/
Christian Plaziat,8349,10.81,7.53,14.57,2.08,47.73,14.34,43.02,4.9,53.7,267.73,https://www.decathlon2000.com/697/gotzis-1988/
Christian Schenk,8330,11.36,7.71,14.76,2.2,49.23,14.99,44.86,4.4,61.38,256.02,https://www.decathlon2000.com/697/gotzis-1988/
Pavel Tarnovetski,8299,11.03,7.35,15.49,1.99,48.19,14.9,45.86,5.0,58.72,268.09,https://www.decathlon2000.com/697/gotzis-1988/
Karl-Heinz Fichtner,8250,11.11,7.75,15.39,1.99,49.19,15.03,43.5,5.1,56.44,269.22,https://www.decathlon2000.com/697/gotzis-1988/
Beat Gähwiler,8244,11.23,7.57,13.49,1.99,48.7,14.56,43.82,4.7,64.24,254.77,https://www.decathlon2000.com/697/gotzis-1988/
Ivan Babi,8183,10.96,7.56,14.51,2.02,48.72,14.07,41.5,4.8,54.12,269.58,https://www.decathlon2000.com/697/gotzis-1988/
Jürgen Hingsen,8133,11.17,7.65,15.48,1.96,49.52,14.64,44.84,4.4,62.32,268.74,https://www.decathlon2000.com/697/gotzis-1988/
Rainer Sonnenburg,8079,10.88,7.69,15.24,1.96,50.0,14.51,45.16,4.2,62.68,278.15,https://www.decathlon2000.com/697/gotzis-1988/
Michael Smith,8039,10.99,7.34,14.21,1.99,48.56,14.62,43.54,4.4,60.0,267.54,https://www.decathlon2000.com/697/gotzis-1988/
Lars Warming,7994,11.08,7.31,13.54,1.93,48.03,14.34,42.6,4.7,51.94,257.35,https://www.decathlon2000.com/697/gotzis-1988/
Stefan Kallenberg,7922,10.99,7.62,14.1,1.87,48.87,15.34,47.26,4.5,63.58,287.76,https://www.decathlon2000.com/697/gotzis-1988/
Dezső Szabó,7852,11.09,7.38,12.63,1.99,47.98,14.98,38.04,4.8,56.64,270.11,https://www.decathlon2000.com/697/gotzis-1988/
Staffan Blomstrand,7809,11.17,6.96,14.45,1.87,47.57,15.62,44.6,4.6,60.84,271.55,https://www.decathlon2000.com/697/gotzis-1988/
Gary Kinder,7780,11.08,7.49,16.05,1.9,50.18,14.87,44.52,4.5,66.08,325.97,https://www.decathlon2000.com/697/gotzis-1988/
Marco Rossi,7761,10.94,7.05,13.8,1.96,49.11,14.52,42.34,4.3,51.3,262.95,https://www.decathlon2000.com/697/gotzis-1988/
Norbert Demmel,7753,11.27,6.76,14.99,1.96,49.92,14.76,48.52,4.2,56.02,269.01,https://www.decathlon2000.com/697/gotzis-1988/
Gernot Kellermayr,7577,11.13,7.09,12.62,1.93,49.3,14.85,39.76,4.5,55.58,274.0,https://www.decathlon2000.com/697/gotzis-1988/
Patrick Gellens,7569,11.2,7.15,13.1,1.96,50.02,16.14,40.62,4.9,53.86,272.47,https://www.decathlon2000.com/697/gotzis-1988/
Jan Trefny,7568,11.3,7.04,13.05,1.9,48.45,14.76,39.86,4.0,54.76,252.65,https://www.decathlon2000.com/697/gotzis-1988/
Dag Frode Skogheim,7175,11.34,6.96,11.85,1.96,49.32,15.27,35.86,4.2,47.94,269.83,https://www.decathlon2000.com/697/gotzis-1988/
Sándor Munkácsi,7099,11.33,7.12,11.46,1.84,49.54,15.1,37.18,4.0,48.64,266.41,https://www.decathlon2000.com/697/gotzis-1988/
Wolfgang Spann,7071,11.58,6.6,13.98,1.81,52.02,15.0,38.46,4.2,63.36,296.0,https://www.decathlon2000.com/697/gotzis-1988/
Robert Pracher,7042,11.17,6.77,13.54,1.84,52.93,15.26,40.44,4.5,43.1,281.0,https://www.decathlon2000.com/697/gotzis-1988/
Christian Plaziat,8485,10.68,7.77,14.06,2.11,47.83,14.03,43.28,4.9,52.36,263.49,https://www.decathlon2000.com/709/gotzis-1989/
Christian Schenk,8351,11.24,7.63,15.08,2.17,48.88,14.89,43.82,4.5,63.8,263.16,https://www.decathlon2000.com/709/gotzis-1989/
Norbert Demmel,8152,11.2,7.06,16.24,1.96,48.59,14.76,52.98,4.4,55.44,264.51,https://www.decathlon2000.com/709/gotzis-1989/
Michael Smith,8121,11.01,7.32,14.04,2.14,51.34,14.69,43.58,4.3,67.58,265.66,https://www.decathlon2000.com/709/gotzis-1989/
Dezső Szabó,8080,11.03,7.54,13.55,2.05,48.25,14.89,38.36,4.8,59.04,266.59,https://www.decathlon2000.com/709/gotzis-1989/
Siegfried Wentz,7986,11.17,7.0,15.02,2.02,48.97,14.25,45.3,4.4,61.08,281.19,https://www.decathlon2000.com/709/gotzis-1989/
William Motti,7926,11.6,7.02,16.16,2.08,52.11,15.38,50.98,4.4,67.0,285.34,https://www.decathlon2000.com/709/gotzis-1989/
Michael Arnold,7866,10.83,7.93,13.04,1.96,50.46,14.38,42.88,4.3,54.64,279.37,https://www.decathlon2000.com/709/gotzis-1989/
Rene Günther,7835,11.59,7.0,14.56,1.96,49.57,14.87,48.42,4.6,55.3,267.4,https://www.decathlon2000.com/709/gotzis-1989/
Robert Zmelik,7762,10.92,7.42,13.38,2.02,50.74,14.07,35.88,4.7,52.8,279.85,https://www.decathlon2000.com/709/gotzis-1989/
Knut Harald Gundersen,7762,11.41,7.15,15.37,1.99,52.16,15.15,45.52,4.5,59.44,273.99,https://www.decathlon2000.com/709/gotzis-1989/
Christian Deick,7713,11.13,7.07,14.66,1.93,49.79,15.09,47.5,4.3,53.3,273.61,https://www.decathlon2000.com/709/gotzis-1989/
Nikolai Zayats,7656,10.99,7.09,14.02,1.99,47.77,14.81,36.24,4.8,51.92,295.42,https://www.decathlon2000.com/709/gotzis-1989/
Patrick Vetterli,7602,11.52,6.47,15.57,2.02,49.43,14.93,45.76,4.6,54.34,294.59,https://www.decathlon2000.com/709/gotzis-1989/
Alfred Stummer,7507,11.08,7.49,12.97,1.93,49.6,15.17,36.26,4.2,47.58,254.46,https://www.decathlon2000.com/709/gotzis-1989/
Severin Moser,7471,10.97,7.08,12.41,1.87,49.24,14.94,37.0,4.7,48.62,268.46,https://www.decathlon2000.com/709/gotzis-1989/
Sándor Munkácsi,7331,11.19,7.17,12.29,1.84,49.64,14.93,38.0,4.0,50.14,254.16,https://www.decathlon2000.com/709/gotzis-1989/
Dag Frode Skogheim,7290,11.38,7.08,11.59,1.99,49.94,14.9,37.84,4.4,50.04,279.59,https://www.decathlon2000.com/709/gotzis-1989/
Robert Pracher,7132,11.51,6.91,13.24,1.84,52.2,14.95,43.14,4.2,49.3,277.67,https://www.decathlon2000.com/709/gotzis-1989/
Christian Schenk,8481,11.36,7.73,15.58,2.23,49.68,15.29,48.12,4.8,63.74,270.18,https://www.decathlon2000.com/710/gotzis-1990/
Dezső Szabó,8306,11.05,7.51,13.31,2.05,47.25,14.52,39.06,5.2,58.38,261.83,https://www.decathlon2000.com/710/gotzis-1990/
Siegfried Wentz,8138,10.98,7.28,14.94,2.02,48.85,14.26,41.82,4.7,60.08,274.51,https://www.decathlon2000.com/710/gotzis-1990/
Petri Keskitalo,8012,10.93,7.65,14.42,1.99,49.93,14.5,39.04,4.9,60.32,289.99,https://www.decathlon2000.com/710/gotzis-1990/
Henrik Dagard,8004,10.88,7.32,13.21,2.05,47.88,14.64,41.06,4.7,63.28,294.08,https://www.decathlon2000.com/710/gotzis-1990/
Beat Gähwiler,7995,11.35,7.1,13.83,1.93,49.42,14.69,41.4,4.8,63.96,254.96,https://www.decathlon2000.com/710/gotzis-1990/
Frank Müller,7952,11.03,7.57,13.63,2.05,48.43,14.65,38.68,4.5,57.66,275.45,https://www.decathlon2000.com/710/gotzis-1990/
Aleksei Lyakh,7951,11.36,7.55,15.24,2.05,51.49,14.96,43.42,5.0,64.54,307.55,https://www.decathlon2000.com/710/gotzis-1990/
Michael Kohnle,7930,10.95,7.2,15.08,1.99,48.74,14.43,40.9,4.5,60.62,289.27,https://www.decathlon2000.com/710/gotzis-1990/
Norbert Demmel,7915,11.4,6.83,15.96,1.9,49.71,14.78,50.04,4.6,58.38,272.89,https://www.decathlon2000.com/710/gotzis-1990/
Lars Warming,7908,11.11,7.35,13.71,1.96,48.11,14.63,40.16,4.8,50.28,263.64,https://www.decathlon2000.com/710/gotzis-1990/
Gernot Kellermayr,7904,10.67,7.46,13.95,1.93,48.52,14.61,40.56,4.6,56.94,286.41,https://www.decathlon2000.com/710/gotzis-1990/
Igor Maryin,7852,11.12,7.18,14.62,1.96,51.19,15.36,47.78,4.6,60.5,276.69,https://www.decathlon2000.com/710/gotzis-1990/
Robert de Wit,7718,11.25,6.82,14.7,1.9,49.62,14.53,43.06,4.6,58.04,278.2,https://www.decathlon2000.com/710/gotzis-1990/
Stefan Schneider,7681,11.46,7.05,12.79,2.05,50.42,14.92,40.14,4.6,57.88,265.74,https://www.decathlon2000.com/710/gotzis-1990/
Sándor Munkácsi,7607,11.18,7.12,12.58,1.96,48.88,14.63,38.18,4.4,53.44,265.56,https://www.decathlon2000.com/710/gotzis-1990/
Karl-Heinz Fichtner,7579,11.37,7.02,14.74,1.96,51.26,15.62,40.02,5.0,56.3,284.94,https://www.decathlon2000.com/710/gotzis-1990/
Csaba Fábián,7524,11.24,7.24,12.92,1.96,50.29,14.88,36.56,4.5,54.54,270.67,https://www.decathlon2000.com/710/gotzis-1990/
Rene Schmidheiny,7500,11.66,6.86,15.48,1.93,53.32,15.3,45.36,4.3,65.52,282.91,https://www.decathlon2000.com/710/gotzis-1990/
Michael Arnold,7409,10.95,7.3,12.64,1.93,50.2,15.34,42.54,4.1,57.76,295.39,https://www.decathlon2000.com/710/gotzis-1990/
Alper Kasapoglou,7384,11.2,7.36,13.25,1.9,50.7,14.58,36.92,4.4,51.12,285.0,https://www.decathlon2000.com/710/gotzis-1990/
Knut Harald Gundersen,7258,11.57,6.88,14.0,1.93,51.92,15.3,43.9,4.0,57.12,281.75,https://www.decathlon2000.com/710/gotzis-1990/
Martin Krenn,7213,11.58,6.62,14.07,1.9,50.76,15.53,38.88,4.4,56.12,279.19,https://www.decathlon2000.com/710/gotzis-1990/
Matiaz Polak,6882,11.34,6.4,13.46,1.84,52.12,15.64,39.18,4.2,52.98,290.11,https://www.decathlon2000.com/710/gotzis-1990/
Michael Smith,8427,10.73,7.48,15.19,2.08,47.18,14.48,47.34,4.6,59.22,276.42,https://www.decathlon2000.com/711/gotzis-1991/
Robert Zmelik,8346,10.78,7.71,13.17,2.11,48.2,13.82,38.66,5.0,57.2,273.03,https://www.decathlon2000.com/711/gotzis-1991/
Mikhail Medved,8278,11.15,7.31,16.29,2.08,50.43,14.68,51.02,4.9,60.24,290.01,https://www.decathlon2000.com/711/gotzis-1991/
Christian Schenk,8227,11.17,7.32,15.16,2.17,49.09,14.78,45.38,4.7,57.6,273.65,https://www.decathlon2000.com/711/gotzis-1991/
Thorsten Dauth,8156,10.63,7.14,15.76,2.08,48.06,14.47,43.68,4.2,60.8,282.26,https://www.decathlon2000.com/711/gotzis-1991/
Michael Kohnle,8062,10.71,7.44,14.96,2.05,48.31,14.5,40.42,4.7,59.18,300.64,https://www.decathlon2000.com/711/gotzis-1991/
Norbert Demmel,7922,11.13,6.82,15.48,1.96,49.45,14.9,49.98,4.6,54.44,274.33,https://www.decathlon2000.com/711/gotzis-1991/
Henrik Dagard,7900,10.75,7.23,13.37,1.96,47.14,14.77,40.64,4.6,59.8,288.87,https://www.decathlon2000.com/711/gotzis-1991/
Stefan Schmid,7779,11.01,7.16,13.36,1.96,48.76,14.45,34.4,4.5,65.52,278.49,https://www.decathlon2000.com/711/gotzis-1991/
Sándor Munkácsi,7720,11.13,7.02,12.62,1.99,48.14,14.46,39.46,4.6,52.1,269.15,https://www.decathlon2000.com/711/gotzis-1991/
Aleksandr Golovin,7679,10.57,6.6,14.78,1.93,48.05,14.79,46.82,4.4,44.2,282.55,https://www.decathlon2000.com/711/gotzis-1991/
Eric Kaiser,7585,10.96,7.53,12.67,1.96,49.4,13.88,38.56,4.3,52.32,298.74,https://www.decathlon2000.com/711/gotzis-1991/
Robert Zmelik,8627,10.62,8.02,13.93,2.05,48.73,13.84,44.44,4.9,61.26,264.83,https://www.decathlon2000.com/712/gotzis-1992/
Eduard Hämäläinen,8483,10.84,7.39,15.07,2.08,48.61,14.6,48.68,5.0,59.98,271.29,https://www.decathlon2000.com/712/gotzis-1992/
Michael Smith,8409,10.7,7.34,15.43,2.08,47.05,14.44,44.4,4.6,63.62,280.1,https://www.decathlon2000.com/712/gotzis-1992/
Frank Müller,8220,10.92,7.35,14.44,1.96,48.27,14.22,43.82,4.6,63.1,267.36,https://www.decathlon2000.com/712/gotzis-1992/
Paul Meier,8153,10.75,7.47,15.05,2.05,48.05,14.86,43.84,4.7,57.24,287.46,https://www.decathlon2000.com/712/gotzis-1992/
Robert de Wit,8153,10.97,6.95,16.02,1.96,49.4,14.53,49.0,4.6,62.74,277.36,https://www.decathlon2000.com/712/gotzis-1992/
Viktor Radchenko,8148,11.25,7.12,16.07,1.99,50.06,14.63,43.96,5.1,65.82,287.92,https://www.decathlon2000.com/712/gotzis-1992/
Gernot Kellermayr,8131,10.55,7.67,14.41,1.96,48.32,14.18,42.32,4.7,54.5,286.48,https://www.decathlon2000.com/712/gotzis-1992/
Sándor Munkácsi,8021,10.94,7.19,12.95,2.02,48.57,14.42,40.32,4.8,56.22,262.04,https://www.decathlon2000.com/712/gotzis-1992/
Norbert Lampe,8016,10.64,7.25,13.28,1.93,49.02,14.89,44.64,4.6,59.64,265.88,https://www.decathlon2000.com/712/gotzis-1992/
Stefan Schmid,8012,10.81,7.25,13.5,1.93,49.49,14.65,42.92,4.6,66.44,274.1,https://www.decathlon2000.com/712/gotzis-1992/
William Motti,7927,11.49,7.18,16.25,2.11,51.89,15.43,48.94,4.7,67.36,310.97,https://www.decathlon2000.com/712/gotzis-1992/
Michael Arnold,7715,10.82,7.59,13.4,1.96,50.14,15.09,41.32,4.3,54.36,276.13,https://www.decathlon2000.com/712/gotzis-1992/
Beat Gähwiler,7657,11.45,7.2,13.78,1.87,50.24,15.29,42.34,4.7,56.76,263.03,https://www.decathlon2000.com/712/gotzis-1992/
Alper Kasapoglou,7538,11.0,7.09,13.72,1.93,50.55,14.58,40.98,4.5,49.68,281.16,https://www.decathlon2000.com/712/gotzis-1992/
Lars Warming,7520,11.34,7.07,13.8,1.9,49.12,14.8,41.36,4.6,49.4,279.76,https://www.decathlon2000.com/712/gotzis-1992/
Eduard Hämäläinen,8604,10.74,7.67,15.99,2.08,47.41,13.65,45.2,4.8,59.98,282.82,https://www.decathlon2000.com/713/gotzis-1993/
Paul Meier,8460,10.53,7.86,15.41,2.08,47.36,14.39,44.18,4.5,60.52,284.42,https://www.decathlon2000.com/713/gotzis-1993/
Michael Smith,8362,10.87,7.76,15.3,2.05,48.25,14.72,46.8,4.6,66.44,292.38,https://www.decathlon2000.com/713/gotzis-1993/
Gernot Kellermayr,8320,10.47,7.66,14.83,1.96,47.56,14.12,42.5,5.0,58.24,294.78,https://www.decathlon2000.com/713/gotzis-1993/
Robert Zmelik,8188,10.75,7.64,14.0,1.99,48.94,13.98,42.48,4.9,58.72,289.17,https://www.decathlon2000.com/713/gotzis-1993/
Lev Lobodin,8156,10.82,7.43,14.74,1.99,48.63,14.05,43.04,4.9,54.32,282.85,https://www.decathlon2000.com/713/gotzis-1993/
Mikhail Medved,8146,11.16,7.14,16.21,2.02,49.94,14.38,50.82,4.9,55.66,292.33,https://www.decathlon2000.com/713/gotzis-1993/
Christian Plaziat,8107,10.85,7.3,14.35,2.08,48.67,14.18,44.72,4.6,52.8,278.54,https://www.decathlon2000.com/713/gotzis-1993/
Michael Kohnle,8006,11.04,7.53,14.74,1.99,50.19,14.35,42.1,5.1,59.18,304.6,https://www.decathlon2000.com/713/gotzis-1993/
Henrik Dagard,7965,10.83,7.09,14.25,1.84,48.08,14.69,43.34,4.8,68.08,294.52,https://www.decathlon2000.com/713/gotzis-1993/
Petri Keskitalo,7950,11.12,7.47,14.97,1.93,51.15,14.71,44.18,4.9,68.72,308.15,https://www.decathlon2000.com/713/gotzis-1993/
Thorsten Dauth,7841,10.93,7.46,15.89,2.02,49.31,14.78,43.36,4.4,49.46,292.04,https://www.decathlon2000.com/713/gotzis-1993/
William Motti,7829,11.56,7.0,15.02,2.11,51.08,15.3,47.76,4.8,64.54,307.09,https://www.decathlon2000.com/713/gotzis-1993/
Christian Mandrou,7744,11.16,7.27,12.95,1.96,48.59,14.76,39.26,4.3,62.32,273.08,https://www.decathlon2000.com/713/gotzis-1993/
Viktor Radchenko,7691,11.77,6.99,14.81,1.99,51.93,14.72,42.98,5.0,63.5,297.78,https://www.decathlon2000.com/713/gotzis-1993/
Erwin Reiterer,7667,11.13,7.35,15.15,2.08,52.63,14.52,42.12,4.2,65.1,318.37,https://www.decathlon2000.com/713/gotzis-1993/
Sebastien Levicq,7595,11.34,6.84,14.05,1.87,51.35,14.82,37.36,5.0,62.96,278.72,https://www.decathlon2000.com/713/gotzis-1993/
Dirk-Achim Pajonk,7594,10.9,7.13,13.77,1.93,48.68,14.9,37.8,4.4,50.72,273.15,https://www.decathlon2000.com/713/gotzis-1993/
Mirko Spada,7507,11.47,6.71,14.35,1.93,51.02,14.46,42.06,4.5,56.28,280.21,https://www.decathlon2000.com/713/gotzis-1993/
Petr Soldos,7349,11.12,7.16,13.63,2.02,50.07,15.85,42.42,4.4,49.62,302.48,https://www.decathlon2000.com/713/gotzis-1993/
Norbert Lampe,7314,10.99,7.0,12.69,1.9,50.67,15.31,40.88,4.3,55.98,290.29,https://www.decathlon2000.com/713/gotzis-1993/
Gerhard Röser,7242,11.18,7.09,13.38,1.84,49.7,15.37,41.32,4.0,55.68,289.68,https://www.decathlon2000.com/713/gotzis-1993/
Leonhard Hudec,7178,10.96,7.12,11.5,1.96,50.17,14.83,27.52,4.4,58.18,295.01,https://www.decathlon2000.com/713/gotzis-1993/
Eduard Hämäläinen,8735,10.5,7.26,16.05,2.11,47.63,13.82,49.7,4.9,60.32,275.09,https://www.decathlon2000.com/714/gotzis-1994/
Henrik Dagard,8359,10.45,7.35,14.44,1.99,47.44,14.27,45.64,4.5,64.12,275.5,https://www.decathlon2000.com/714/gotzis-1994/
Stefan Schmid,8201,10.76,7.25,14.31,1.96,48.69,14.75,43.38,4.7,66.34,268.35,https://www.decathlon2000.com/714/gotzis-1994/
Michael Smith,8191,10.83,7.02,15.27,1.93,49.7,14.64,48.84,4.9,65.74,284.11,https://www.decathlon2000.com/714/gotzis-1994/
Sebastien Levicq,8105,11.18,7.28,13.75,1.93,51.43,14.89,47.96,5.2,64.44,271.96,https://www.decathlon2000.com/714/gotzis-1994/
